# Simulation 3D | 2020-08-03 14:34:13.271519
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
-30.0;30.0;15.0;-0.23314856006648488;0.23314856006648493;-0.07101739557493568;4.83e-08;-4.83e-08;-1.75e-08
-30.0;30.0;20.0;-0.2180857756362424;0.21808577563624246;-0.0118776891348158;3.74e-08;-3.74e-08;-1.9e-08
-30.0;30.0;25.0;-0.19447050295561089;0.1944705029556109;0.030361139798320922;2.75e-08;-2.75e-08;-1.81e-08
-30.0;30.0;30.0;-0.16785244851421074;0.16785244851421077;0.05741878784820516;1.94e-08;-1.94e-08;-1.56e-08
-20.0;-30.0;0.0;-0.2221851130581431;-0.33327766958721483;-0.4469593519733037;1.553e-07;2.329e-07;-6.8e-09
-20.0;-30.0;5.0;-0.2792478521818681;-0.41887177827280236;-0.30045889881399424;1.447e-07;2.171e-07;-2.71e-08
-20.0;-30.0;10.0;-0.29470365931596487;-0.44205548897394753;-0.15511677526644407;1.222e-07;1.833e-07;-4.64e-08
-20.0;-30.0;15.0;-0.2789814936269975;-0.41847224044049647;-0.03632002335115286;9.34e-08;1.402e-07;-5.57e-08
-20.0;-30.0;20.0;-0.2459092161300988;-0.3688638241951484;0.04667645486355458;6.59e-08;9.88e-08;-5.39e-08
-20.0;-30.0;25.0;-0.20696416053104338;-0.31044624079656524;0.09656036627546513;4.38e-08;6.57e-08;-4.57e-08
-20.0;-30.0;30.0;-0.1692864706898963;-0.25392970603484455;0.12126932624632708;2.81e-08;4.21e-08;-3.56e-08
-20.0;-20.0;0.0;-0.634360963675017;-0.6343609636750172;-0.7537137099877176;9.286e-07;9.286e-07;-4.88e-08
-20.0;-20.0;5.0;-0.7421670643746335;-0.7421670643746336;-0.3947492510349951;8.173e-07;8.173e-07;-1.82e-07
-20.0;-20.0;10.0;-0.7139186443817097;-0.7139186443817098;-0.08667354400197465;6.113e-07;6.113e-07;-2.646e-07
-20.0;-20.0;15.0;-0.6099256900606891;-0.6099256900606892;0.11720355124685598;3.979e-07;3.979e-07;-2.612e-07
-20.0;-20.0;20.0;-0.485591497843987;-0.48559149784398703;0.22231448407504123;2.357e-07;2.357e-07;-2.081e-07
-20.0;-20.0;25.0;-0.37211417653815737;-0.3721141765381574;0.2590772228709784;1.326e-07;1.326e-07;-1.468e-07
-20.0;-20.0;30.0;-0.2803042150868487;-0.2803042150868487;0.2571937824224784;7.31e-08;7.31e-08;-9.72e-08
-20.0;-10.0;0.0;-1.6545806870824746;-0.8272903435412376;-1.1597356280672897;4.9362e-06;2.468e-06;-2.785e-07
-20.0;-10.0;5.0;-1.7815967201403868;-0.8907983600701938;-0.37813331772568654;4.0058e-06;2.0028e-06;-9.905e-07
-20.0;-10.0;10.0;-1.53328071495268;-0.7666403574763402;0.17766899252012205;2.5331e-06;1.2665e-06;-1.1871e-06
-20.0;-10.0;15.0;-1.163258541343779;-0.5816292706718897;0.44349015824229904;1.3443e-06;6.721e-07;-9.363e-07
-20.0;-10.0;20.0;-0.8299970720070575;-0.41499853600352893;0.5108651853302209;6.528e-07;3.264e-07;-6.03e-07
