# Simulation 1D along z | 2020-08-03 14:33:53.673313
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
0.0;0.0;0.0;nan;nan;nan;nan;nan;nan
0.0;0.0;0.03003003003003003;0.0;0.0;490.14480105774686;0.0;0.0;-0.9782151133
0.0;0.0;0.06006006006006006;0.0;0.0;484.15321161130925;0.0;0.0;-0.9656372866
0.0;0.0;0.09009009009009009;0.0;0.0;478.1667630819219;0.0;0.0;-0.9526728727
0.0;0.0;0.12012012012012012;0.0;0.0;472.18803732545956;0.0;0.0;-0.939344675
0.0;0.0;0.15015015015015015;0.0;0.0;466.2195994566208;0.0;0.0;-0.9256761708
0.0;0.0;0.18018018018018017;0.0;0.0;460.26399240018;0.0;0.0;-0.9116912844
0.0;0.0;0.21021021021021022;0.0;0.0;454.32373155293124;0.0;0.0;-0.8974143543
0.0;0.0;0.24024024024024024;0.0;0.0;448.40129958212145;0.0;0.0;-0.8828702327
0.0;0.0;0.2702702702702703;0.0;0.0;442.4991413849592;0.0;0.0;-0.8680838416
0.0;0.0;0.3003003003003003;0.0;0.0;436.6196592323703;0.0;0.0;-0.8530802395
0.0;0.0;0.3303303303303303;0.0;0.0;430.7652081185752;0.0;0.0;-0.837884594
0.0;0.0;0.36036036036036034;0.0;0.0;424.9380913362902;0.0;0.0;-0.8225218979
0.0;0.0;0.39039039039039036;0.0;0.0;419.14055629546147;0.0;0.0;-0.8070171251
0.0;0.0;0.42042042042042044;0.0;0.0;413.3747906014156;0.0;0.0;-0.7913947928
0.0;0.0;0.45045045045045046;0.0;0.0;407.64291840620075;0.0;0.0;-0.7756792101
0.0;0.0;0.4804804804804805;0.0;0.0;401.94699704472805;0.0;0.0;-0.7598942229
0.0;0.0;0.5105105105105106;0.0;0.0;396.28901396510395;0.0;0.0;-0.744063138
0.0;0.0;0.5405405405405406;0.0;0.0;390.6708839603308;0.0;0.0;-0.7282087306
0.0;0.0;0.5705705705705706;0.0;0.0;385.0944467063412;0.0;0.0;-0.7123530603
0.0;0.0;0.6006006006006006;0.0;0.0;379.5614646091601;0.0;0.0;-0.6965175678
0.0;0.0;0.6306306306306306;0.0;0.0;374.07362096188007;0.0;0.0;-0.680722791
0.0;0.0;0.6606606606606606;0.0;0.0;368.63251841009577;0.0;0.0;-0.6649886229
0.0;0.0;0.6906906906906907;0.0;0.0;363.2396777225141;0.0;0.0;-0.6493339315
0.0;0.0;0.7207207207207207;0.0;0.0;357.89653686162774;0.0;0.0;-0.6337768591
0.0;0.0;0.7507507507507507;0.0;0.0;352.6044503476498;0.0;0.0;-0.6183345336
0.0;0.0;0.7807807807807807;0.0;0.0;347.3646889073411;0.0;0.0;-0.6030231547
0.0;0.0;0.8108108108108109;0.0;0.0;342.1784393979626;0.0;0.0;-0.5878579737
0.0;0.0;0.8408408408408409;0.0;0.0;337.04680499531355;0.0;0.0;-0.5728532771
0.0;0.0;0.8708708708708709;0.0;0.0;331.9708056337287;0.0;0.0;-0.5580224085
0.0;0.0;0.9009009009009009;0.0;0.0;326.951378684953;0.0;0.0;-0.5433776939
0.0;0.0;0.9309309309309309;0.0;0.0;321.9893798620422;0.0;0.0;-0.5289305375
0.0;0.0;0.960960960960961;0.0;0.0;317.0855843337971;0.0;0.0;-0.5146912911
0.0;0.0;0.990990990990991;0.0;0.0;312.2406880347753;0.0;0.0;-0.5006695128
0.0;0.0;1.021021021021021;0.0;0.0;307.4553091555868;0.0;0.0;-0.4868737141
0.0;0.0;1.0510510510510511;0.0;0.0;302.72998979799434;0.0;0.0;-0.4733115276
0.0;0.0;1.0810810810810811;0.0;0.0;298.06519777928156;0.0;0.0;-0.4599897424
0.0;0.0;1.1111111111111112;0.0;0.0;293.4613285704109;0.0;0.0;-0.4469142528
