# Simulation 2D plane x | 2020-08-03 14:34:00.338641
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
0.0;28.235294117647058;0.8823529411764706;5.790583149883155e-17;0.945673994153218;-0.6934063216747195;0.0;-1.3125e-06;-7.23e-08
0.0;30.0;0.8823529411764706;4.7737257451365635e-17;0.7796085775033613;-0.6183256177967442;0.0;-8.986e-07;-4.48e-08
0.0;-30.0;1.7647058823529411;4.972308437975057e-17;-0.8120395923848365;-0.5669980589317154;0.0;8.864e-07;-5.98e-08
0.0;-28.235294117647058;1.7647058823529411;6.012723616540138e-17;-0.981952285463275;-0.6292829354024556;0.0;1.2919e-06;-9.65e-08
0.0;-26.470588235294116;1.7647058823529411;7.328341321154218e-17;-1.196808961776815;-0.6974880471716116;0.0;1.9203e-06;-1.588e-07
0.0;-24.705882352941178;1.7647058823529411;9.008548361944825e-17;-1.47120759523757;-0.7708785782507768;0.0;2.9172e-06;-2.673e-07
0.0;-22.941176470588236;1.7647058823529411;1.1178190970522022e-16;-1.825537122753224;-0.8476108729439255;0.0;4.5411e-06;-4.612e-07
0.0;-21.176470588235293;1.7647058823529411;1.4015018364733068e-16;-2.288826194538845;-0.9239022105319286;0.0;7.2675e-06;-8.179e-07
0.0;-19.411764705882355;1.7647058823529411;1.777803265861082e-16;-2.903373065766975;-0.9925682984515243;0.0;1.20087e-05;-1.4975e-06
0.0;-17.647058823529413;1.7647058823529411;2.2855515720429346e-16;-3.7325889777105115;-1.0403484420114497;0.0;2.06e-05;-2.8461e-06
0.0;-15.882352941176471;1.7647058823529411;2.9850458950990333e-16;-4.874949899313563;-1.042747712034869;0.0;3.69628e-05;-5.6616e-06
0.0;-14.117647058823529;1.7647058823529411;3.9741422209379596e-16;-6.4902667833777254;-0.9533649545963043;0.0;7.00964e-05;-1.19334e-05
0.0;-12.352941176470587;1.7647058823529411;5.420606107000801e-16;-8.852521577282262;-0.6797326856785554;0.0;0.0001426059;-2.71659e-05
0.0;-10.588235294117649;1.7647058823529411;7.632314919640263e-16;-12.464516177160922;-0.022135515593598956;0.0;0.0003181585;-6.88346e-05
0.0;-8.823529411764707;1.7647058823529411;1.122313605849129e-15;-18.32877212646989;1.5045484088841408;0.0;0.0008048326;-0.0002039561
0.0;-7.0588235294117645;1.7647058823529411;1.7537940101015699e-15;-28.641629755169074;5.290590611639626;0.0;0.0024288503;-0.0007669252
0.0;-5.294117647058826;1.7647058823529411;2.9707487002890507e-15;-48.51600808261454;16.323972891904578;0.0;0.0093399855;-0.0041750566
0.0;-3.529411764705884;1.7647058823529411;5.197117911679198e-15;-84.87537656241184;56.44768931682364;0.0;0.0422371761;-0.0357723518
0.0;-1.764705882352942;1.7647058823529411;5.192214906472188e-15;-84.7953044108262;158.69315923756392;0.0;0.0618605325;-0.1748809753
0.0;0.0;1.7647058823529411;0.0;0.0;208.39220212094824;0.0;0.0;-0.2266424201
0.0;1.764705882352942;1.7647058823529411;5.192214906472188e-15;84.7953044108262;158.69315923756392;0.0;-0.0618605325;-0.1748809753
0.0;3.529411764705884;1.7647058823529411;5.197117911679198e-15;84.87537656241184;56.44768931682364;0.0;-0.0422371761;-0.0357723518
0.0;5.294117647058826;1.7647058823529411;2.9707487002890507e-15;48.51600808261454;16.323972891904578;0.0;-0.0093399855;-0.0041750566
0.0;7.058823529411761;1.7647058823529411;1.7537940101015713e-15;28.6416297551691;5.2905906116396375;0.0;-0.0024288503;-0.0007669252
0.0;8.823529411764703;1.7647058823529411;1.1223136058491303e-15;18.328772126469914;1.5045484088841525;0.0;-0.0008048326;-0.0002039561
